"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"100457-1081","","Рубежный пр.","","55.7514","37.409928","","","0","","","0","",""
"100457-1567","","Метро «Хорошёвская»","","55.777026","37.522365","","","0","","","0","",""
"100457-1001920","","Метро «Лубянка»","","55.760101","37.626124","","","0","","","0","",""
"100457-1001942","","Николоямская улица","","55.747487","37.655995","","","0","","","0","",""
"100457-1002240","","9-й километр","","55.703467","37.832083","","","0","","","0","",""
"100457-1001923","","Сретенские Ворота","","55.766631","37.631635","","","0","","","0","",""
"100457-9049","","Новоорловская улица","","55.635283","37.360367","","","0","","","0","",""
"100457-1001924","","Пречистенка","","55.739128","37.587252","","","0","","","0","",""
"100457-1001925","","Пречистенка","","55.739304","37.588173","","","0","","","0","",""
"100457-1002241","","9-й километр","","55.703549","37.833287","","","0","","","0","",""
"100457-1001928","","Метро «Лубянка» - Политехнический музей","","55.759159","37.628602","","","0","","","0","",""
"100457-1001947","","Метро «Октябрьская»","","55.730319","37.613044","","","0","","","0","",""
"100457-1001949","","Краснопролетарская улица","","55.773912","37.608479","","","0","","","0","",""
"100457-6992","","Новохохловская улица, 11","","55.728756","37.709417","","","0","","","0","",""
"100457-1639","","Метро «Октябрьское Поле»","","55.792583","37.491489","","","0","","","0","",""
"100457-1001930","","Метро «Серпуховская»","","55.725316","37.622625","","","0","","","0","",""
"100457-1001951","","Метро «Кропоткинская»","","55.744755","37.602143","","","0","","","0","",""
"100457-15246","","Метро «Октябрьское Поле»","","55.794066","37.49472","","","0","","","0","",""
"100457-1002244","","Метро «Верхние Лихоборы»","","55.855463","37.561582","","","0","","","0","",""
"100457-14912","","Метро «Тёплый Стан»","","55.617725","37.508108","","","0","","","0","",""
"100457-2974","","Мантулинская улица","","55.756288","37.550435","","","0","","","0","",""
"100457-1002245","","Метро «Верхние Лихоборы»","","55.853411","37.563361","","","0","","","0","",""
"100457-9318","","3-й мкр. Марьинского Парка","","55.653294","37.754453","","","0","","","0","",""
"100457-8217","","Мантулинская ул.","","55.756023","37.552009","","","0","","","0","",""
"100457-1003019","","Покровская улица, 16","","55.699229","37.935277","","","0","","","0","",""
"100457-1664","","Романовская школа","","55.758123","37.516627","","","0","","","0","",""
"100457-6463","","Театральная площадь","","55.75852","37.619483","","","0","","","0","",""
"100457-4044","","Болотниковская ул., 35","","55.660824","37.588037","","","0","","","0","",""
"100457-1665","","Шелепихинская набережная","","55.755352","37.518548","","","0","","","0","",""
"100457-996","","Метро «Щукинская»","","55.807849","37.465877","","","0","","","0","",""
"100457-1681","","Романовская школа","","55.758531","37.516536","","","0","","","0","",""
"100457-1002246","","Метро «Верхние Лихоборы»","","55.85464","37.560196","","","0","","","0","",""
"100457-1682","","Шелепихинская набережная","","55.75572","37.518648","","","0","","","0","",""
"100457-5051","","Полоцкая улица, 8","","55.731462","37.425013","","","0","","","0","",""
"100457-16402","","Метро «Молодёжная»","","55.740895","37.415888","","","0","","","0","",""
"100457-1488","","Михалковская улица","","55.836892","37.540548","","","0","","","0","",""
"100457-1002247","","Управа Бескудниковского района","","55.862631","37.562685","","","0","","","0","",""
"100457-1785","","Поликлиника № 220","","55.760318","37.569834","","","0","","","0","",""
"100457-1928","","Метро «Крылатское»","","55.756061","37.408814","","","0","","","0","",""
"100457-5016","","Партизанская ул.","","55.729312","37.41198","","","0","","","0","",""
"100457-5023","","Партизанская ул.","","55.729096","37.411727","","","0","","","0","",""
"100457-5024","","МЦД Рабочий Посёлок","","55.727716","37.417597","","","0","","","0","",""
"100457-1002248","","3-й Нижнелихоборский пр.","","55.84536","37.563485","","","0","","","0","",""
"100457-1055","","Новодевичий монастырь","","55.727433","37.561273","","","0","","","0","",""
"100457-2978","","Ул. Климашкина","","55.768547","37.56541","","","0","","","0","",""
"100457-2961","","Ул. Анны Северьяновой","","55.758538","37.552133","","","0","","","0","",""
"100457-2958","","Ул. Климашкина","","55.766834","37.56454","","","0","","","0","",""
"100457-1001952","","Плющиха","","55.744882","37.57927","","","0","","","0","",""
"100457-1002249","","Метро «Селигерская»","","55.866329","37.547803","","","0","","","0","",""
"100457-2556","","Истринская улица","","55.734775","37.429925","","","0","","","0","",""
"100457-2564","","Истринская улица","","55.73534","37.430185","","","0","","","0","",""
"100457-1002251","","3-й Нижнелихоборский пр.","","55.846081","37.566331","","","0","","","0","",""
"100457-5043","","Рублёво","","55.787433","37.355427","","","0","","","0","",""
"100457-5019","","Рублево","","55.786818","37.355001","","","0","","","0","",""
"100457-10710","","Улица Василия Ботылёва","","55.791194","37.356418","","","0","","","0","",""
"100457-747","","МЖК «Атом»","","55.772758","37.49213","","","0","","","0","",""
"100457-13537","","Центр мозга и нейротехнологий","","55.649976","37.497002","","","0","","","0","",""
"100457-654","","Улица Фабрициуса","","55.843867","37.45475","","","0","","","0","",""
"100457-664","","Культурный центр «Салют»","","55.841297","37.455214","","","0","","","0","",""
"100457-1170","","Ул. Фабрициуса","","55.844521","37.454052","","","0","","","0","",""
"100457-1250","","Площадь Академика Курчатова","","55.802527","37.475188","","","0","","","0","",""
"100457-5015","","МЦД Рабочий Посёлок","","55.728059","37.415603","","","0","","","0","",""
"100457-4202","","Алтайская ул.","","55.819805","37.825969","","","0","","","0","",""
"100457-488","","Смоленская площадь","","55.746494","37.583033","","","0","","","0","",""
"100457-8300","","Центральный парк","","55.654534","37.396146","","","0","","","0","",""
"100457-8743","","Академия при Президенте Рф","","55.664065","37.479408","","","0","","","0","",""
"100457-11198","","Мещерский лес","","55.661247","37.425647","","","0","","","0","",""
"100457-1002000","","Пр. Девичьего Поля","","55.737865","37.575991","","","0","","","0","",""
"100457-1002001","","Улица Бурденко","","55.740279","37.576881","","","0","","","0","",""
"100457-1002003","","Ивановское","","55.548242","37.157093","","","0","","","0","",""
"100457-1002006","","Логистический центр","","55.54509","37.164237","","","0","","","0","",""
"100457-1002007","","Весенино-2","","55.544101","37.169761","","","0","","","0","",""
"100457-1002008","","Весенино-2","","55.543027","37.173711","","","0","","","0","",""
"100457-1002009","","Весенино-1","","55.5424","37.177725","","","0","","","0","",""
"100457-1002010","","Весенино-1","","55.541876","37.178824","","","0","","","0","",""
"100457-2882","","Метро «Ботанический сад»","","55.846016","37.638824","","","0","","","0","",""
"100457-1902","","Новгородская улица","","55.898633","37.57946","","","0","","","0","",""
"100457-8606","","Юрловский проезд","","55.865876","37.625877","","","0","","","0","",""
"100457-1002011","","Рогозинино","","55.54021","37.190765","","","0","","","0","",""
"100457-8079","","Метро «Тёплый Стан»","","55.617646","37.507265","","","0","","","0","",""
"100457-1002012","","Рогозинино","","55.539802","37.192149","","","0","","","0","",""
"100457-1002015","","Поворот на Птичное","","55.533566","37.21916","","","0","","","0","",""
"100457-7497","","Нагорный проезд, 10","","55.686234","37.612637","","","0","","","0","",""
"100457-1923","","Лианозовский Пкио","","55.898218","37.574403","","","0","","","0","",""
"100457-1002017","","Верховье","","55.532598","37.228083","","","0","","","0","",""
"100457-7498","","Нагорный проезд, 10","","55.686027","37.612488","","","0","","","0","",""
"100457-1002018","","Верховье","","55.532212","37.229521","","","0","","","0","",""
"100457-1002032","","Проезд Русанова","","55.857484","37.6377","","","0","","","0","",""
"100457-1002019","","Поворот на Клоково","","55.52392","37.238545","","","0","","","0","",""
"100457-1002021","","Производственный комплекс","","55.511314","37.243873","","","0","","","0","",""
"100457-1001906","","Комбикормовый завод","","55.284974","37.122209","","","0","","","0","",""
"100457-1001907","","1-й Неопалимовский переулок","","55.742358","37.584775","","","0","","","0","",""
"100457-5081","","Боровицкая пл.","","55.748605","37.609625","","","0","","","0","",""
"100457-1001528","","Метро «Саларьево»","","55.622045","37.425276","","","0","","","0","",""
"100457-1000825","","Метро «Проспект Вернадского» (северный вход)","","55.677818","37.508665","","","0","","","0","",""
"100457-5038","","Метро «Новоясеневская»","","55.601655","37.552565","","","0","","","0","",""
"100457-1001912","","Институт эпидемиологии","","55.76246","37.792727","","","0","","","0","",""
"100457-14013","","Внуковский завод","","55.604621","37.250571","","","0","","","0","",""
"100457-2741","","Метро «Пражская»","","55.61079","37.604398","","","0","","","0","",""
"100457-3957","","1-й Варшавский проезд","","55.648214","37.629059","","","0","","","0","",""
"100457-2920","","Метро «Южная»","","55.621799","37.609119","","","0","","","0","",""
"100457-1447","","Братцево","","55.850354","37.403888","","","0","","","0","",""
"100457-3959","","1-й Варшавский проезд","","55.647935","37.627846","","","0","","","0","",""
"100457-1001935","","Метро «Китай-город»","","55.754038","37.63397","","","0","","","0","",""
"100457-14132","","Улица Заморёнова","","55.761947","37.563492","","","0","","","0","",""
"100457-3457","","Метро «Выхино»","","55.715468","37.818023","","","0","","","0","",""
"100457-1001842","","Киевское шоссе","","55.418122","36.847559","","","0","","","0","",""
"100457-1002024","","Губцево","","55.507135","37.255917","","","0","","","0","",""
"100457-1001939","","Солянка","","55.753414","37.638423","","","0","","","0","",""
"100457-1001851","","Белорусский вокзал","","55.777081","37.582233","","","0","","","0","",""
"100457-1001940","","Солянка","","55.752282","37.639979","","","0","","","0","",""
"100457-3562","","Чертановская улица, 28","","55.619995","37.593644","","","0","","","0","",""
"100457-1001938","","Метро «Китай-город»","","55.753999","37.634425","","","0","","","0","",""
"100457-1001866","","Дер. Пучково","","55.490396","37.260709","","","0","","","0","",""
"100457-8619","","Пл. Соловецких Юнг","","55.80341","37.829298","","","0","","","0","",""
"100457-1001953","","Пречистенская набережная","","55.74404","37.607875","","","0","","","0","",""
"100457-1002041","","Академия художеств","","55.740671","37.591184","","","0","","","0","",""
"100457-1002042","","Академия художеств","","55.740102","37.590095","","","0","","","0","",""
"100457-1001867","","Дер. Пучково","","55.490115","37.260691","","","0","","","0","",""
"100457-1001954","","МЦК Зорге","","55.789088","37.500385","","","0","","","0","",""
"100457-1001957","","3-й Кожуховский пр.","","55.709539","37.674949","","","0","","","0","",""
"100457-1001901","","Микрорайон Молодёжный","","55.327862","37.164623","","","0","","","0","",""
"100457-1001959","","Улица Николаева","","55.755059","37.56787","","","0","","","0","",""
"100457-1001905","","Комбикормовый завод","","55.285919","37.123517","","","0","","","0","",""
"100457-1001961","","Большая Грузинская улица","","55.774987","37.587878","","","0","","","0","",""
"100457-1001962","","Большая Грузинская улица","","55.774131","37.58869","","","0","","","0","",""
"100457-1001988","","Сыромятники","","55.754213","37.657208","","","0","","","0","",""
"100457-1001993","","Метро «Сухаревская»","","55.772418","37.633285","","","0","","","0","",""
"100457-1001997","","Метро «Октябрьская»","","55.73005","37.610201","","","0","","","0","",""
"100457-1002002","","Ружейный пер.","","55.743049","37.578184","","","0","","","0","",""
"100457-1002004","","Ивановское","","55.54859","37.1565","","","0","","","0","",""
"100457-1002005","","Логистический центр","","55.54552","37.16315","","","0","","","0","",""
"100457-1002013","","Поворот на Горчаково","","55.5354","37.204041","","","0","","","0","",""
"100457-1002014","","Поворот на Горчаково","","55.536023","37.203295","","","0","","","0","",""
"100457-1002016","","Поворот на Птичное","","55.533038","37.221649","","","0","","","0","",""
"100457-1002020","","Поворот на Клоково","","55.522381","37.238546","","","0","","","0","",""
"100457-749","","Карамышевская набережная","","55.76929","37.476722","","","0","","","0","",""
"100457-1002022","","Производственный комплекс","","55.510634","37.244991","","","0","","","0","",""
"100457-5306","","Ул. Александра Солженицына","","55.744948","37.665102","","","0","","","0","",""
"100457-1002023","","Губцево","","55.507806","37.254732","","","0","","","0","",""
"100457-9327","","Улица Николая Старостина","","55.731121","37.8531","","","0","","","0","",""
"100457-1002025","","Складское хозяйство","","55.503112","37.276123","","","0","","","0","",""
"100457-1002026","","Складское хозяйство","","55.503002","37.277589","","","0","","","0","",""
"100457-1002029","","Офицерская улица, 12","","55.50539","37.334279","","","0","","","0","",""
"100457-1002030","","Культурный центр","","55.502496","37.331365","","","0","","","0","",""
"100457-1002051","","3-й Угрешский проезд, 14","","55.711842","37.70092","","","0","","","0","",""
"100457-1002139","","ЦКБ Гражданской авиации","","55.823327","37.45956","","","0","","","0","",""
"100457-1002140","","Самаркандский бульв., 26","","55.699357","37.816264","","","0","","","0","",""
"100457-3267","","Хлебозаводский пр.","","55.66773","37.62935","","","0","","","0","",""
"100457-10276","","Метро «Дубровка»","","55.717942","37.676467","","","0","","","0","",""
"100457-3270","","Хлебозаводский пр.","","55.667475","37.628672","","","0","","","0","",""
"100457-7057","","Городецкая ул., 12","","55.738709","37.867765","","","0","","","0","",""
"100457-7383","","Метро «Каширская»","","55.654041","37.650546","","","0","","","0","",""
"100457-1002153","","Автомобильный проезд, 8","","55.727008","37.709306","","","0","","","0","",""
"100457-7058","","Городецкая ул., 12","","55.73948","37.867725","","","0","","","0","",""
"100457-1002154","","Автомобильный проезд, 8","","55.727578","37.708884","","","0","","","0","",""
"100457-7042","","Салтыковская улица, 33","","55.739891","37.875335","","","0","","","0","",""
"100457-13529","","Спортивная улица","","55.610226","37.672354","","","0","","","0","",""
"100457-1002155","","Метро «Вднх»","","55.820683","37.641745","","","0","","","0","",""
"100457-9228","","Музыкальная школа имени Гайдна","","55.741793","37.862747","","","0","","","0","",""
"100457-13530","","Спортивная улица","","55.610021","37.669947","","","0","","","0","",""
"100457-7167","","Метро «Бульвар Рокоссовского»","","55.814076","37.734067","","","0","","","0","",""
"100457-49","","Михалковская улица","","55.837144","37.539569","","","0","","","0","",""
"100457-1002836","","6-я Нововатутинская ул.","","55.513212","37.359623","","","0","","","0","",""
"100457-1002517","","Метро «Вднх»","","55.82282","37.641827","","","0","","","0","",""
"100457-9403","","МЦД Бутово","","55.542309","37.572037","","","0","","","0","",""
"100457-3682","","Ткацкая улица","","55.785539","37.723008","","","0","","","0","",""
"100457-1002518","","Музыкальная школа","","55.724511","37.836585","","","0","","","0","",""
"100457-6152","","Останкино","","55.822781","37.617058","","","0","","","0","",""
"100457-3681","","Метро «Семёновская»","","55.783118","37.722558","","","0","","","0","",""
"100457-1002519","","Музыкальная школа","","55.725166","37.836864","","","0","","","0","",""
"100457-1002513","","Вднх (главный вход)","","55.824308","37.636858","","","0","","","0","",""
"100457-6338","","Метро «Калужская» (южный вход)","","55.654695","37.538295","","","0","","","0","",""
"100457-3719","","Метро «Семёновская»","","55.782696","37.722324","","","0","","","0","",""
"100457-1002515","","Метро «Вднх»","","55.819361","37.638557","","","0","","","0","",""
"100457-3365","","Ул. Сущевский Вал","","55.790325","37.590154","","","0","","","0","",""
"100457-10305","","Цимлянская ул.","","55.668322","37.765279","","","0","","","0","",""
"100457-1381","","Таллинская улица","","55.801586","37.391639","","","0","","","0","",""
"100457-4765","","Метро «Нагорная»","","55.672112","37.609249","","","0","","","0","",""
"100457-8308","","Геологоразведочный университет","","55.647397","37.514416","","","0","","","0","",""
"100457-6166","","Метро «Красносельская»","","55.779718","37.666596","","","0","","","0","",""
"100457-7117","","Пкио «Сокольники»","","55.792631","37.68047","","","0","","","0","",""
"100457-11337","","Таллинская улица","","55.801313","37.390847","","","0","","","0","",""
"100457-4919","","Метро «Нагорная»","","55.671932","37.610133","","","0","","","0","",""
"100457-742","","Карамышевская наб.","","55.769043","37.476192","","","0","","","0","",""
"100457-7239","","Улица Мусы Джалиля, 10","","55.627333","37.742369","","","0","","","0","",""
"100457-1001929","","Метро «Добрынинская»","","55.728521","37.623291","","","0","","","0","",""
"100457-3753","","Метро «Бульвар Рокоссовского»","","55.814206","37.734257","","","0","","","0","",""
"100457-1002523","","Косинская улица, 4","","55.728007","37.83309","","","0","","","0","",""
"100457-1002524","","Косинская ул., 4","","55.727799","37.834383","","","0","","","0","",""
"100457-1002525","","Шемякино","","55.999305","37.368796","","","0","","","0","",""
"100457-1002526","","Новая Звезда","","55.57547","37.482355","","","0","","","0","",""
"100457-16002","","Ледовый дворец","","55.505317","37.582045","","","0","","","0","",""
"100457-15870","","Улица Василия Петушкова, 7","","55.837332","37.40602","","","0","","","0","",""
"100457-1002571","","Метро «Новопеределкино»","","55.639147","37.35478","","","0","","","0","",""
"100457-1002572","","Метро «Новопеределкино»","","55.640005","37.355417","","","0","","","0","",""
"100457-1002573","","Метро «Новопеределкино»","","55.640659","37.357216","","","0","","","0","",""
"100457-1002578","","Рубежный пр.","","55.75099","37.410224","","","0","","","0","",""
"100457-1002209","","Метро «Ховрино»","","55.877346","37.482285","","","0","","","0","",""
"100457-3057","","Большая Якиманка","","55.739524","37.617261","","","0","","","0","",""
"100457-1001399","","Консерватория","","55.756997","37.602994","","","0","","","0","",""
"100457-1002579","","Мартеновская улица","","55.75935","37.805876","","","0","","","0","",""
"100457-1002587","","Полиция","","55.983762","37.412071","","","0","","","0","",""
"100457-1002588","","Улица Маршала Неделина","","55.725503","37.403006","","","0","","","0","",""
"100457-1002591","","Передельцы","","55.58295","37.363424","","","0","","","0","",""
"100457-1002592","","Передельцы","","55.582353","37.364652","","","0","","","0","",""
"100457-1002594","","Проектируемый проезд № 7031","","55.578338","37.373443","","","0","","","0","",""
"100457-1002598","","Зимёнковская улица","","55.571415","37.387902","","","0","","","0","",""
"100457-1002595","","Зимёнки","","55.57489","37.37877","","","0","","","0","",""
"100457-1002616","","Никольское","","55.509341","37.543763","","","0","","","0","",""
"100457-1002596","","Зимёнки","","55.573962","37.379627","","","0","","","0","",""
"100457-1002597","","Зимёнковская улица","","55.572144","37.385858","","","0","","","0","",""
"100457-1002617","","Никольское","","55.509377","37.544248","","","0","","","0","",""
"100457-1002601","","Летово","","55.568722","37.40086","","","0","","","0","",""
"100457-1002602","","Летово","","55.568551","37.401107","","","0","","","0","",""
"100457-1160","","Театр «Золотое кольцо»","","55.810864","37.567351","","","0","","","0","",""
"100457-1002604","","Ларёво","","55.562607","37.415292","","","0","","","0","",""
"100457-9977","","Аэропорт Внуково","","55.607209","37.290237","","","0","","","0","",""
"100457-1002605","","Школа «Летово»","","55.561184","37.419569","","","0","","","0","",""
"100457-1002618","","Проезд Завода «Серп и Молот»","","55.755946","37.694321","","","0","","","0","",""
"100457-1002606","","Школа «Летово»","","55.560648","37.420421","","","0","","","0","",""
"100457-1002837","","6-я Нововатутинская улица","","55.513673","37.358626","","","0","","","0","",""
"100457-1002610","","Нагорная ул., 2","","55.682528","37.611361","","","0","","","0","",""
"100457-8491","","Улица Вострухина","","55.720637","37.799846","","","0","","","0","",""
"100457-1002593","","Проектируемый проезд № 7031","","55.579197","37.372623","","","0","","","0","",""
"100457-1000394","","Улица Вострухина, 4","","55.719052","37.798224","","","0","","","0","",""
"100457-1002599","","Улица Василия Бутурлина","","55.570653","37.392838","","","0","","","0","",""
"100457-1002642","","Поликлиника № 170","","55.605185","37.607508","","","0","","","0","",""
"100457-8550","","Улица Паперника","","55.722904","37.793414","","","0","","","0","",""
"100457-1002600","","Улица Василия Бутурлина","","55.570038","37.3934","","","0","","","0","",""
"100457-1002644","","3-й Дорожный проезд","","55.603501","37.606559","","","0","","","0","",""
"100457-1002619","","МЦД Дегунино","","55.865224","37.571971","","","0","","","0","",""
"100457-1002603","","Ларёво","","55.563256","37.413947","","","0","","","0","",""
"100457-1002607","","Улица Летовского Ополчения","","55.555015","37.43129","","","0","","","0","",""
"100457-1002838","","Метро «Ховрино»","","55.877608","37.481738","","","0","","","0","",""
"100457-1002629","","Метро «Селигерская»","","55.864108","37.544652","","","0","","","0","",""
"100457-1002608","","Улица Летовского Ополчения","","55.554777","37.431005","","","0","","","0","",""
"100457-1002650","","Метро «Алтуфьево»","","55.898106","37.585579","","","0","","","0","",""
"100457-3422","","Каланчёвская улица","","55.776072","37.649572","","","0","","","0","",""
"100457-5690","","Метро «Алтуфьево»","","55.898052","37.588753","","","0","","","0","",""
"100457-1002651","","Метро «Алтуфьево»","","55.89811","37.585393","","","0","","","0","",""
"100457-9514","","6-й мкр. Жулебина","","55.679578","37.851844","","","0","","","0","",""
"100457-1010147","","Метро «Зюзино»","","55.655932","37.572542","","","0","","","0","",""
"100457-1002633","","Поворот на посёлок Армейский","","55.3861","37.22366","","","0","","","0","",""
"100457-1002647","","Метро «Алтуфьево»","","55.898046","37.589098","","","0","","","0","",""
"100457-1000242","","Метро «Сокольники»","","55.791931","37.679501","","","0","","","0","",""
"100457-10183","","Аэропорт Шереметьево - Терминал B","","55.981698","37.413226","","","0","","","0","",""
"100457-6595","","Метро «Новослободская»","","55.778819","37.604484","","","0","","","0","",""
"100457-1002656","","Поворот на Милицейский посёлок","","55.512064","37.574586","","","0","","","0","",""
"100457-1002613","","Новоспасский проезд","","55.731886","37.659528","","","0","","","0","",""
"100457-1002614","","Карельский бульв., 21","","55.895127","37.535668","","","0","","","0","",""
"100457-1002657","","Щербинка","","55.517221","37.577551","","","0","","","0","",""
"100457-1002676","","Улица Булата Окуджавы","","55.633731","37.319651","","","0","","","0","",""
"100457-1002615","","Театр зверей им. Дурова","","55.779091","37.623173","","","0","","","0","",""
"100457-1002658","","Щербинка","","55.517902","37.576241","","","0","","","0","",""
"100457-6741","","Метро «Сокольники»","","55.791714","37.679646","","","0","","","0","",""
"100457-1002659","","Храм Моисея Мурина","","55.515223","37.576967","","","0","","","0","",""
"100457-17226","","Проспект Защитников Москвы, 7","","55.6995","37.917389","","","0","","","0","",""
"100457-1002660","","Захарьинские дворики","","55.504011","37.572214","","","0","","","0","",""
"100457-17225","","Ул. Ухтомского Ополчения","","55.701624","37.920843","","","0","","","0","",""
"100457-1002661","","Улица Маршала Савицкого","","55.506408","37.573033","","","0","","","0","",""
"100457-3634","","Восточное Измайлово","","55.793487","37.822406","","","0","","","0","",""
"100457-8604","","Метро «Бульвар Рокоссовского»","","55.81522","37.732906","","","0","","","0","",""
"100457-1002677","","Улица Бориса Пастернака, 25","","55.636873","37.31967","","","0","","","0","",""
"100457-1002678","","Пруд Таблетка","","55.617961","37.261638","","","0","","","0","",""
"100457-1002680","","Метро «Рассказовка»","","55.632629","37.332847","","","0","","","0","",""
"100457-1002681","","Улица Зелёная Горка","","55.657501","37.422968","","","0","","","0","",""
"100457-1002682","","Улица Зелёная Горка","","55.657581","37.423342","","","0","","","0","",""
"100457-1016","","Ленинградский просп., 26","","55.783051","37.572428","","","0","","","0","",""
"100457-1500","","Угловой переулок","","55.788897","37.588133","","","0","","","0","",""
"100457-1501","","Новолесная улица","","55.786456","37.587498","","","0","","","0","",""
"100457-1002690","","Посёлок совхоза Крёкшино","","55.594883","37.102322","","","0","","","0","",""
"100457-1002691","","Республиканская улица","","55.590389","37.117395","","","0","","","0","",""
"100457-1002694","","Октябрьская улица","","55.585563","37.123662","","","0","","","0","",""
"100457-1002696","","Республиканская улица","","55.590962","37.117382","","","0","","","0","",""
"100457-1002698","","Посёлок совхоза Крёкшино","","55.595395","37.103518","","","0","","","0","",""
"100457-1502","","2-й Лесной переулок","","55.781198","37.585974","","","0","","","0","",""
"100457-1002703","","Железнодорожная улица","","55.602046","37.161769","","","0","","","0","",""
"100457-1002704","","Улица Дзержинского","","55.600975","37.164127","","","0","","","0","",""
"100457-1009255","","Аллея героев","","55.712471","37.49382","","","0","","","0","",""
"100457-1009252","","Река Раменка","","55.70844","37.49138","","","0","","","0","",""
"100457-1009253","","Река Раменка","","55.708379","37.49054","","","0","","","0","",""
"100457-1009260","","Метро «Нагатинская»","","55.681834","37.622656","","","0","","","0","",""
"100457-1009261","","Метро «Нагатинская»","","55.68166","37.622652","","","0","","","0","",""
"100457-1009266","","Ул. Космонавтов","","55.821478","37.649277","","","0","","","0","",""
"100457-1009267","","Школа имени Твардовского","","55.821075","37.655451","","","0","","","0","",""
"100457-1009273","","ул. Чугунные ворота","","55.694136","37.801768","","","0","","","0","",""
"100457-1009328","","Щёлковский проезд, 2","","55.806261","37.778646","","","0","","","0","",""
"100457-1009394","","Батюнинская ул., 14","","55.659244","37.70767","","","0","","","0","",""
"100457-1009359","","Ботаково","","55.504318","37.282105","","","0","","","0","",""
"100457-1009318","","Соловьиная роща","","55.584752","37.441534","","","0","","","0","",""
"100457-1009360","","Деревня Жуковка","","55.507832","37.284699","","","0","","","0","",""
"100457-1009321","","ЖК «Юрлово»","","55.877237","37.614688","","","0","","","0","",""
"100457-1009388","","Весенняя ул., 20","","55.875216","37.510429","","","0","","","0","",""
"100457-1009361","","Деревня Жуковка","","55.507999","37.28546","","","0","","","0","",""
"100457-1009325","","11-я ул. Текстильщиков","","55.706557","37.745959","","","0","","","0","",""
"100457-1009326","","Люблинский отдел Загс","","55.702715","37.748508","","","0","","","0","",""
"100457-1009372","","Согласие-2","","55.522507","37.311114","","","0","","","0","",""
"100457-1009412","","Детская стоматологическая п-ка","","55.733721","37.412665","","","0","","","0","",""
"100457-1009400","","Карамышевская наб., 60","","55.774676","37.459995","","","0","","","0","",""
"100457-1009373","","Согласие-2","","55.522835","37.311615","","","0","","","0","",""
"100457-1009329","","Улица Полковника Милиции Курочкина","","55.486525","37.296031","","","0","","","0","",""
"100457-1009331","","11-й кв. Люберецких полей","","55.701179","37.94282","","","0","","","0","",""
"100457-1009419","","Улица Харлампиева","","55.548548","37.312718","","","0","","","0","",""
"100457-1009366","","Сады «Творчество»","","55.509473","37.301587","","","0","","","0","",""
"100457-1009420","","Улица Харлампиева","","55.54856","37.313779","","","0","","","0","",""
"100457-1009374","","Фоминское","","55.520804","37.318594","","","0","","","0","",""
"100457-1009421","","Улица Марьинский Парк, 12","","55.660046","37.780926","","","0","","","0","",""
"100457-1009375","","Фоминское","","55.520507","37.318754","","","0","","","0","",""
"100457-1009376","","Московская улица","","55.518988","37.324905","","","0","","","0","",""
"100457-1009423","","Университетский проспект","","55.693603","37.557553","","","0","","","0","",""
"100457-1009377","","Московская улица","","55.518752","37.325208","","","0","","","0","",""
"100457-1009425","","Батюнинская улица","","55.658616","37.709779","","","0","","","0","",""
"100457-1009378","","Заречная улица","","55.517144","37.328353","","","0","","","0","",""
"100457-1009426","","1-й Курьяновский проезд","","55.656557","37.709639","","","0","","","0","",""
"100457-1009356","","Узкий переулок","","55.80693","37.631225","","","0","","","0","",""
"100457-1009379","","Заречная улица","","55.517066","37.328533","","","0","","","0","",""
"100457-1009427","","1-й Курьяновский проезд","","55.65572","37.707413","","","0","","","0","",""
"100457-1009357","","Проектируемый проезд № 2257","","55.862238","37.581222","","","0","","","0","",""
"100457-1009367","","Сады «Творчество»","","55.510645","37.303039","","","0","","","0","",""
"100457-1009368","","ДСК «Ели»","","55.516594","37.302939","","","0","","","0","",""
"100457-1009455","","Улица Марины Цветаевой","","55.637121","37.317245","","","0","","","0","",""
"100457-1009358","","Ботаково","","55.503614","37.281104","","","0","","","0","",""
"100457-1009369","","ДСК «Ели»","","55.516757","37.303577","","","0","","","0","",""
"100457-1009541","","Салтыковская улица, 8","","55.726503","37.858941","","","0","","","0","",""
"100457-1009370","","Согласие-1","","55.519055","37.30664","","","0","","","0","",""
"100457-1009392","","Улица Павла Корчагина, 5","","55.815307","37.658632","","","0","","","0","",""
"100457-1009371","","Согласие-1","","55.519384","37.307269","","","0","","","0","",""
"100457-1009411","","14-й микрорайон Марьинского Парка","","55.674194","37.79743","","","0","","","0","",""
"100457-1009362","","Южная улица","","55.506935","37.293506","","","0","","","0","",""
"100457-1009380","","Улица Генерала Милорадовича","","55.516592","37.335636","","","0","","","0","",""
"100457-1009424","","Батюнинская улица","","55.659701","37.711391","","","0","","","0","",""
"100457-1009381","","Улица Генерала Милорадовича","","55.515751","37.337364","","","0","","","0","",""
"100457-1009363","","Южная улица","","55.507119","37.293897","","","0","","","0","",""
"100457-1009430","","Улица Сергея Эйзенштейна","","55.829515","37.645857","","","0","","","0","",""
"100457-1009467","","Лобненская улица","","55.891523","37.524197","","","0","","","0","",""
"100457-1009433","","Школа","","55.694893","37.457576","","","0","","","0","",""
"100457-1009432","","Отрадная улица, 1","","55.858824","37.604456","","","0","","","0","",""
